"","gutenberg_id","text"
"550",1661,"you are to watch me , for i will be visible to you ."
"551",1661,"yes ."
"552",1661,"and when i raise my hand soyou will throw into the room what"
"553",1661,"i give you to throw , and will , at the same time , raise the cry of"
"554",1661,"fire . you quite follow me"
"555",1661,"entirely ."
"556",1661,"it is nothing very formidable , he said , taking a long cigarshaped"
"557",1661,"roll from his pocket . it is an ordinary plumbers smokerocket ,"
"558",1661,"fitted with a cap at either end to make it selflighting ."
"559",1661,"your task is confined to that . when you raise your cry of fire ,"
"560",1661,"it will be taken up by quite a number of people . you may then"
"561",1661,"walk to the end of the street , and i will rejoin you in ten"
"562",1661,"minutes . i hope that i have made myself clear"
"563",1661,"i am to remain neutral , to get near the window , to watch you ,"
"564",1661,"and at the signal to throw in this object , then to raise the cry"
"565",1661,"of fire , and to wait you at the corner of the street ."
"566",1661,"precisely ."
"567",1661,"then you may entirely rely on me ."
"568",1661,"that is excellent . i think , perhaps , it is almost time that i"
"569",1661,"prepare for the new role i have to play ."
"570",1661,"he disappeared into his bedroom and returned in a few minutes in"
"571",1661,"the character of an amiable and simpleminded nonconformist"
"572",1661,"clergyman . his broad black hat , his baggy trousers , his white"
"573",1661,"tie , his sympathetic smile , and general look of peering and"
"574",1661,"benevolent curiosity were such as mister john hare alone could have"
"575",1661,"equalled . it was not merely that holmes changed his costume . his"
"576",1661,"expression , his manner , his very soul seemed to vary with every"
"577",1661,"fresh part that he assumed . the stage lost a fine actor , even as"
"578",1661,"science lost an acute reasoner , when he became a specialist in"
"579",1661,"crime ."
"580",1661,"it was a quarter past six when we left baker street , and it still"
"581",1661,"wanted ten minutes to the hour when we found ourselves in"
"582",1661,"serpentine avenue . it was already dusk , and the lamps were just"
"583",1661,"being lighted as we paced up and down in front of briony lodge ,"
"584",1661,"waiting for the coming of its occupant . the house was just such"
"585",1661,"as i had pictured it from sherlock holmes succinct description ,"
"586",1661,"but the locality appeared to be less private than i expected . on"
"587",1661,"the contrary , for a small street in a quiet neighbourhood , it was"
"588",1661,"remarkably animated . there was a group of shabbily dressed men"
"589",1661,"smoking and laughing in a corner , a scissorsgrinder with his"
"590",1661,"wheel , two guardsmen who were flirting with a nursegirl , and"
"591",1661,"several welldressed young men who were lounging up and down with"
"592",1661,"cigars in their mouths ."
"593",1661,"you see , remarked holmes , as we paced to and fro in front of"
"594",1661,"the house , this marriage rather simplifies matters . the"
"595",1661,"photograph becomes a doubleedged weapon now . the chances are"
"596",1661,"that she would be as averse to its being seen by mister godfrey"
"597",1661,"norton , as our client is to its coming to the eyes of his"
"598",1661,"princess . now the question is , where are we to find the"
"599",1661,"photograph"
"600",1661,"where , indeed"
"601",1661,"it is most unlikely that she carries it about with her . it is"
"602",1661,"cabinet size . too large for easy concealment about a womans"
"603",1661,"dress . she knows that the king is capable of having her waylaid"
"604",1661,"and searched . two attempts of the sort have already been made . we"
"605",1661,"may take it , then , that she does not carry it about with her ."
"606",1661,"where , then"
"607",1661,"her banker or her lawyer . there is that double possibility . but"
"608",1661,"i am inclined to think neither . women are naturally secretive ,"
"609",1661,"and they like to do their own secreting . why should she hand it"
"610",1661,"over to anyone else she could trust her own guardianship , but"
"611",1661,"she could not tell what indirect or political influence might be"
"612",1661,"brought to bear upon a business man . besides , remember that she"
"613",1661,"had resolved to use it within a few days . it must be where she"
"614",1661,"can lay her hands upon it . it must be in her own house ."
"615",1661,"but it has twice been burgled ."
"616",1661,"pshaw ! they did not know how to look ."
"617",1661,"but how will you look"
"618",1661,"i will not look ."
"619",1661,"what then"
"620",1661,"i will get her to show me ."
"621",1661,"but she will refuse ."
"622",1661,"she will not be able to . but i hear the rumble of wheels . it is"
"623",1661,"her carriage . now carry out my orders to the letter ."
"624",1661,"as he spoke the gleam of the sidelights of a carriage came round"
"625",1661,"the curve of the avenue . it was a smart little landau which"
"626",1661,"rattled up to the door of briony lodge . as it pulled up , one of"
"627",1661,"the loafing men at the corner dashed forward to open the door in"
"628",1661,"the hope of earning a copper , but was elbowed away by another"
"629",1661,"loafer , who had rushed up with the same intention . a fierce"
"630",1661,"quarrel broke out , which was increased by the two guardsmen , who"
"631",1661,"took sides with one of the loungers , and by the scissorsgrinder ,"
"632",1661,"who was equally hot upon the other side . a blow was struck , and"
"633",1661,"in an instant the lady , who had stepped from her carriage , was"
"634",1661,"the centre of a little knot of flushed and struggling men , who"
"635",1661,"struck savagely at each other with their fists and sticks . holmes"
"636",1661,"dashed into the crowd to protect the lady but just as he reached"
"637",1661,"her he gave a cry and dropped to the ground , with the blood"
"638",1661,"running freely down his face . at his fall the guardsmen took to"
"639",1661,"their heels in one direction and the loungers in the other , while"
"640",1661,"a number of betterdressed people , who had watched the scuffle"
"641",1661,"without taking part in it , crowded in to help the lady and to"
"642",1661,"attend to the injured man . irene adler , as i will still call her ,"
"643",1661,"had hurried up the steps but she stood at the top with her"
"644",1661,"superb figure outlined against the lights of the hall , looking"
"645",1661,"back into the street ."
"646",1661,"is the poor gentleman much hurt she asked ."
"647",1661,"he is dead , cried several voices ."
"648",1661,"no , no , theres life in him ! shouted another . but hell be"
"649",1661,"gone before you can get him to hospital ."
"650",1661,"hes a brave fellow , said a woman . they would have had the"
"651",1661,"ladys purse and watch if it hadnt been for him . they were a"
"652",1661,"gang , and a rough one , too . ah , hes breathing now ."
"653",1661,"he cant lie in the street . may we bring him in , marm"
"654",1661,"surely . bring him into the sittingroom . there is a comfortable"
"655",1661,"sofa . this way , please !"
"656",1661,"slowly and solemnly he was borne into briony lodge and laid out"
"657",1661,"in the principal room , while i still observed the proceedings"
"658",1661,"from my post by the window . the lamps had been lit , but the"
"659",1661,"blinds had not been drawn , so that i could see holmes as he lay"
"660",1661,"upon the couch . i do not know whether he was seized with"
"661",1661,"compunction at that moment for the part he was playing , but i"
"662",1661,"know that i never felt more heartily ashamed of myself in my life"
"663",1661,"than when i saw the beautiful creature against whom i was"
"664",1661,"conspiring , or the grace and kindliness with which she waited"
"665",1661,"upon the injured man . and yet it would be the blackest treachery"
"666",1661,"to holmes to draw back now from the part which he had intrusted"
"667",1661,"to me . i hardened my heart , and took the smokerocket from under"
"668",1661,"my ulster . after all , i thought , we are not injuring her . we are"
"669",1661,"but preventing her from injuring another ."
"670",1661,"holmes had sat up upon the couch , and i saw him motion like a man"
"671",1661,"who is in need of air . a maid rushed across and threw open the"
